date_str,treasury_2yr_level,treasury_2yr_trend,treasury_2yr_vol,treasury_10yr_level,treasury_10yr_trend,treasury_10yr_vol,vix_level,vix_trend,vix_vol,dxy_level,dxy_trend,dxy_vol,breakeven_5yr_level,breakeven_5yr_trend,breakeven_5yr_vol,hy_spread_level,hy_spread_trend,hy_spread_vol
20020924,0.2983136065321479,0.5041647356488846,0.21858285957543705,0.4983402501114343,0.44399699075098475,0.30900210283192864,0.4678598226532466,0.443661872499283,0.244330846714018,0.7566118992527842,0.5011155298232549,0.13987111501352378,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0
20021106,0.26496415427605857,0.6199757004897479,0.38244822900759584,0.4712002841330442,0.8380205336991637,0.41399719047865285,0.4825969708092654,0.1219564716557979,0.209315038129473,0.7598048299541622,0.43122323720345374,0.13274151474664714,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0
20021210,0.26839303193812214,0.7389931986422336,0.2780944413781838,0.49869343887599743,0.7344780280568218,0.20009005981005568,0.36075360778934756,0.19746907456426988,0.1383041045883712,0.7270493041136015,0.47347602755404444,0.1570724820835207,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0
20030129,0.23961223965270625,0.5743452284028709,0.14069928893002903,0.4885990825002285,0.6658516617250079,0.1462717824086044,0.3321555937638854,0.29969203861036536,0.14898238818647824,0.6371004886682528,0.21278845831031573,0.3718291169229559,0.6222039515124833,0.7665754179364015,0.061498386173710874,0.0,0.0,0.0
20030318,0.2141048646596395,0.4923155930207799,0.2046658862139546,0.4487652829287219,0.4743439394609905,0.23781607115155906,0.4263909742480149,0.23551335518056882,0.05695016426110041,0.5895562338767295,0.40360662542309256,0.18637812876325094,0.7025878839556499,0.7343456777370315,0.08758341225873695,0.0,0.0,0.0
20030506,0.22078544203476533,0.5887621027844233,0.14382027477545484,0.4762463746735574,0.633159268929504,0.047158591447334405,0.2784221355021927,0.09184301962019661,0.1986342326281251,0.585032784346676,0.2683467268126979,0.3485355920097093,0.6711272246983455,0.5939001084654719,0.11826413125114427,0.0,0.0,0.0
20030625,0.16669351417775138,0.47350226085649516,0.20950452802823488,0.3566391775329231,0.5478160817807675,0.15312753158556974,0.19796259876745936,0.2731039216884747,0.019154877507410815,0.4588738631144289,0.43034576846423134,0.1391121174283938,0.6058282090623015,0.7024086221441731,0.039820208651377496,0.0,0.0,0.0
20030812,0.21098003310759034,0.8508085223643174,0.4229938199035242,0.500045087927391,1.0000000000000002,0.5929361221710878,0.184046384483125,0.2861572530784385,0.03593180473734752,0.5097945067961276,0.5353597011417776,0.1697669436878943,0.6832907434248652,0.8125785513833652,0.1651984379257107,0.0,0.0,0.0
20030916,0.25655945109208955,0.5651890727356991,0.27931214560970596,0.5723957865727363,0.6139753064566094,0.16750262853991071,0.17409387013890232,0.24736493189586672,0.04002512633542444,0.5425500110964525,0.5125653523456647,0.2876805982125052,0.7640457186201666,0.7377373758242516,0.11007607111503218,0.0,0.0,0.0
20031028,0.2344700168506542,0.7104350113355964,0.27224352104623567,0.5333903787900061,0.7278842324202329,0.2297860971784133,0.1727488746788246,0.22054267028384167,0.08596493368519109,0.4484550664325644,0.2558973529438695,0.38903115656502646,0.7646859596520845,0.7642425494550902,0.10186062134114085,0.0,0.0,0.0
20031209,0.27056916463096914,0.6727331938825357,0.23156180467727128,0.5480613575500328,0.6049807496570342,0.15718022303807505,0.13644881479048743,0.27079914805185035,0.03177250469772638,0.4171600762843146,0.24338846380403303,0.40117007363655355,0.793102423978008,0.677883373792676,0.032772422382812,0.0,0.0,0.0
20040128,0.24754009354183257,0.483422473289327,0.21025445563423334,0.5197269570039151,0.5456255255122362,0.18517417308719858,0.1211010953770067,0.22833997056735422,0.045274979127842695,0.31626263897571705,0.37923588496155924,0.21756865867942493,0.7892434732678151,0.6922507446240725,0.0416697299814183,0.0,0.0,0.0
20040316,0.23226107342651062,0.47442914939188596,0.20395555874556665,0.486338555754584,0.47603664203212825,0.23858955133840082,0.11969474334949676,0.2869311529980394,0.08476423510436146,0.3237299063794574,0.6521393450878537,0.3593401260870867,0.8477271310756924,0.709872079610213,0.09192394906680623,0.0,0.0,0.0
20040504,0.27503907992459786,1.0,0.6636141560591924,0.5312765855624502,0.9671859096340223,0.525962217970595,0.12019436663253674,0.22539200428795095,0.06399111363089383,0.3756394192088972,0.6399616050200367,0.29177622585508295,0.8788220519804639,0.7120413890467091,0.05520597728389937,0.0,0.0,0.0
20040630,0.3918238782440634,0.7463331538008693,0.2730330487898446,0.6310472699457719,0.6246846926583176,0.0656725614905976,0.11315584490852537,0.212373465482465,0.0542331883966005,0.37249008594489474,0.4168449581409261,0.14570164232011806,0.9301643966046538,0.627679355405196,0.05807612301118797,0.0,0.0,0.0
20040810,0.38063682504614993,0.5969036912709647,0.21989956415098544,0.5826926431136299,0.5721777227065541,0.14283959873830082,0.1122136854509978,0.31018482385078683,0.05665251151913384,0.3547478675543454,0.5477510857721878,0.22242496533731682,0.8916258117389015,0.6711171943597956,0.011296063244115195,0.0,0.0,0.0
20040921,0.3578471160539003,0.5948119293059609,0.08171735896782241,0.5282078379429147,0.5717351860866488,0.07613932123343158,0.10328039333114386,0.18956410533690035,0.07245428010942878,0.36046320295509604,0.49564622902086697,0.09790194504480844,0.8664755314676877,0.629177211920872,0.06309275140443973,0.0,0.0,0.0
20041110,0.37718872967004125,0.6262134098225134,0.17285460066973735,0.5085006563457501,0.6162654334646193,0.10526440526052709,0.09118482313621695,0.28666550691385073,0.04130270888532626,0.30822093656213134,0.22564528288066124,0.40527747129042035,0.8959242319560903,0.7786615705111651,0.11860289782367708,0.0,0.0,0.0
20041214,0.42134228701734056,0.740408582486817,0.27680248688864195,0.5284271472037774,0.6703212815860514,0.11219125428753642,0.06323049282305893,0.24314280475247896,0.012362506005708082,0.234517443896894,0.2731705158295361,0.32337063530149224,0.9551706624266834,0.7199352650517363,0.054449158345262254,0.0,0.0,0.0
20050202,0.4669871702228552,0.7003018650500396,0.1632441422733944,0.5321702361935032,0.5768464840465549,0.05742928796731993,0.05798680524699107,0.2875517774779138,0.02758859906162025,0.22556387867875727,0.6233370059850998,0.28032904916131945,0.946266962475351,0.6339032074789526,0.053004715342377696,0.0,0.0,0.0
20050322,0.5224933968403266,0.8141588486541329,0.3452636997913568,0.5499607853684139,0.8434194804620083,0.3062335177620353,0.04270590962656723,0.29890074239852554,0.016257415162322986,0.2332034895095929,0.3136286918543433,0.25456785730979914,1.0,0.7725065854036466,0.10885795301379719,0.0,0.0,0.0
20050503,0.5474920492567198,0.45943610105590144,0.24804041194043147,0.5649630021915106,0.44856618135150694,0.25646362273126844,0.08349527654888628,0.30465844495954186,0.06591348549588694,0.261491010387197,0.4562364373853568,0.05304273287555837,0.9956103441096633,0.6355387979271043,0.05826640891575958,0.0,0.0,0.0
20050630,0.5374171236081805,0.6186855718526498,0.11497899955202344,0.49063456511705267,0.602911890958977,0.10572332247444717,0.040207793211367165,0.2419824250431381,0.008957595832834349,0.34067737622781236,0.6166056762308216,0.23864269574957991,0.8961069685223666,0.6290480863591758,0.05755571989338224,0.0,0.0,0.0
20050809,0.5767468784885815,0.7925648508836756,0.3057402874474989,0.5243209817461132,0.7830353586759305,0.20172966544288745,0.026091725750053113,0.2715565920193334,0.019067156170357695,0.3713841025347968,0.38802888474486263,0.1676446425094471,0.8732431496994395,0.6951173320937281,0.04199696407488616,0.0,0.0,0.0
20050920,0.5884381232574182,0.4793642045668049,0.23668507248062687,0.5256166663964028,0.5670000442536621,0.1382525811400107,0.05516988968954656,0.25277282793186295,0.013746621927648778,0.33465356310934746,0.4602804237487296,0.12105053067618042,0.9143981296687005,0.7695366974846342,0.10240264785719333,0.0,0.0,0.0
20051101,0.6257204885049166,0.7666495484549771,0.27348102534656304,0.5659175610753548,0.7747488604682039,0.19127798748642644,0.08235612309951124,0.31443751204810777,0.0578239696542791,0.37540493220135374,0.5152511697039802,0.09527622366922368,0.9558273470973664,0.6725547922800131,0.022577710889399208,0.0,0.0,0.0
20051213,0.659610692861088,0.5743577539236194,0.08577637307289644,0.5916378506031301,0.5788489622516264,0.09276160435734353,0.03793617062380464,0.23265989308332824,0.03117747185198145,0.41739034140563014,0.4911764795648976,0.12715176824242458,0.9026003492947139,0.5755901038169516,0.13623894143374665,0.0,0.0,0.0
20060131,0.6546940828970939,0.6265766499242207,0.10587839292741542,0.5674076379740016,0.656126919502589,0.07090163228019374,0.03286416938740025,0.3072298050204759,0.03573550524184404,0.37737308509187995,0.3093527485372978,0.2506043900796964,0.8826597850922502,0.7714477557977378,0.09574984899660224,0.0,0.0,0.0
20060328,0.7050265259138374,0.5978932074100981,0.06133813815003007,0.616515312295201,0.6981789618090898,0.09731414930106692,0.034638641500685796,0.25460978235827897,0.0004944293542993861,0.38949200950949714,0.4119586017878998,0.09955277319961704,0.9530836464034182,0.6704801749220943,0.0662598584676507,0.0,0.0,0.0
20060510,0.7341198013544583,0.6553978731665769,0.0938820262400412,0.686206614240745,0.7619927423994337,0.16615173138907563,0.0345920058729208,0.27321253097245274,0.0,0.33939982483911013,0.1824143056399113,0.47546810175611937,0.9582965451119294,0.7301017509426166,0.059200539720020255,0.0,0.0,0.0
20060629,0.7611119400594812,0.7559778047772336,0.2600615287138123,0.7018224619353084,0.698776386245962,0.11657359049933642,0.1381608678013253,0.26389282003300596,0.10947404753678555,0.28736158756018626,0.6021861942883653,0.20543007789393475,0.9527179080508852,0.6617857204345506,0.020445643822267205,0.0,0.0,0.0
20060808,0.7666611721711877,0.4585718401242532,0.2131650657486035,0.7001176241193516,0.520622206487587,0.13321957357326303,0.09803767169599908,0.2757580316800587,0.0732409776014778,0.293883087828136,0.4292943320097544,0.13396694106486318,0.9417431052750929,0.6673811614413857,0.0074384489968905634,0.0,0.0,0.0
20060920,0.7281396549717242,0.5370567531345116,0.10290095758082758,0.6491789448871279,0.5631831659069789,0.0858606098212593,0.050560013909549256,0.23536054991090277,0.03394604449359808,0.2850292969824908,0.5143386022151889,0.05025424905814689,0.9071730069713071,0.5634953428714082,0.14446592368670294,0.0,0.0,0.0
20061025,0.7151014515623767,0.6460788857296743,0.20191862666722765,0.6279031780265172,0.6720139841571892,0.13374097247358535,0.03008583351042249,0.2510520055103931,0.0009290827858360953,0.30271380908117806,0.5428586252888017,0.11277789417011165,0.843154473399099,0.6391457052838181,0.047763203607359465,0.0,0.0,0.0
20061212,0.7035180134820858,0.514097473602465,0.18795957815953412,0.5987856713730817,0.5540779749524274,0.10363126325042661,0.018743909742480136,0.2754223302568539,0.012345193480757431,0.26452299244624844,0.28405875835884353,0.3096030849535875,0.8377585729043313,0.7278980080230016,0.052808663198273605,0.0,0.0,0.0
20070131,0.7250606022019126,0.7411976902939741,0.21007378000638555,0.6298832895044402,0.7536619905297165,0.14161581950118068,0.01936933717133857,0.2586635886200038,0.007983186948210125,0.2678370008133808,0.5670737104261598,0.12059183652194151,0.8545660934820865,0.730566602964723,0.05085102487699892,0.0,0.0,0.0
20070321,0.7044339016099913,0.4056264639202375,0.33018347238756657,0.6093552307730641,0.5198588308182504,0.16134710515883277,0.06887958580453218,0.38841595004913276,0.18214711979224424,0.2568561547572892,0.39475105830360113,0.07687935973828876,0.8881503691199073,0.7149682351118228,0.026929780176533434,0.0,0.0,0.0
20070509,0.6965841685096663,0.613274546889287,0.11021955801296408,0.6207500178967431,0.6191197946630085,0.030842253132702488,0.06081896335220133,0.24728829417600345,0.022882932092847745,0.2167912945222943,0.37407179067716173,0.11320026943237273,0.9109104869306224,0.6494154916240553,0.0353052430974509,0.0,0.0,0.0
20070618,0.731048873146682,0.7895963024662751,0.2973648583428828,0.6627488289992893,0.8746515024118248,0.35256476549976734,0.07264341324884566,0.2967487740315672,0.03770865596938928,0.2201040535557468,0.5121350111552982,0.03281546404614652,0.8835777114433139,0.6875677909198906,0.009102009102009104,0.0,0.0,0.0
20070807,0.7173642983307932,0.38063805002692985,0.3829432307277268,0.6800695145098092,0.46590255343629694,0.25642484099488083,0.15378245078530994,0.40660212798969386,0.19006119295974583,0.19043793604303327,0.374380049260332,0.13231981205645976,0.8586104329583566,0.6008901055386259,0.10052573688937327,0.0,0.0,0.0
20070810,0.7115457057393001,0.3647807407592971,0.40087961805667277,0.6738639918715168,0.460392972518476,0.2624338555940501,0.16679268975909434,0.44024138530906626,0.21481496830001706,0.18644185610747632,0.4118761960280424,0.06729554397461175,0.8516598129403481,0.5856705060000345,0.11727954585097444,0.0,0.0,0.0
20070817,0.6975216179752811,0.2914813933389281,0.5299661666324291,0.6634648964777232,0.4416072930034961,0.28874295465122296,0.20758713753066865,0.51316946339491,0.30721995678821035,0.18625294823900695,0.4826734259736851,0.06307784450066402,0.8394779940352026,0.5709760170790077,0.1388856453791519,0.0,0.0,0.0
20070918,0.6222184897845351,0.3567017798764984,0.45497588104118664,0.6027407527231725,0.4683033145992832,0.2321367013116845,0.2950363193787068,0.24632021402141155,0.14478089738723324,0.1844438269098161,0.3805513250540979,0.14173582108775756,0.7915736960128155,0.6654787114990618,0.03823016810029798,0.0,0.0,0.0
20071031,0.5909701742640436,0.4807169608076456,0.3173604528275736,0.5959215992134135,0.5354471832544144,0.17733164417325958,0.173933755771497,0.3035018266106851,0.0749406040667121,0.12849638146654851,0.3830921693163679,0.10958115910398604,0.8298019735018718,0.7287071948762978,0.045817097765149715,0.0,0.0,0.0
20071211,0.48517822086153173,0.1575961020579431,0.7570135556221059,0.513595592140937,0.42525556489799543,0.33490614819794207,0.27861534300562174,0.24962550954680307,0.15852329342296492,0.08038962495584512,0.44318580667608737,0.08924089816619861,0.8590284196469657,0.6216276707470345,0.08415682441656469,0.0,0.0,0.0
20080122,0.4243824356343291,0.18658015707003017,0.6973534733033199,0.4829593342490665,0.41249944682922524,0.3477903028422704,0.24747477928249906,0.3364762634644951,0.12479972169093748,0.09584220243569663,0.3857383098273447,0.1454164717608845,0.8411085664727467,0.6463164781433467,0.0806898728976651,0.0,0.0,0.0
20080130,0.39070362613265386,0.021105502461264858,0.9067466259445253,0.4597416224455613,0.3504336858875073,0.41544288742954655,0.2710437378049958,0.4477067455298581,0.20118680766514085,0.09134268410768076,0.37020787615940326,0.13935357080283922,0.8302051078715964,0.5765800664566225,0.13408525096836788,0.0,0.0,0.0
20080311,0.26889706726746765,0.3357215326227188,0.5130470078383523,0.4278306418345566,0.6102690622649025,0.20031197752382923,0.306441087263103,0.24335814264019295,0.09647275025612653,0.06550458961036454,0.2999722262068629,0.3274198554709871,0.8322714367364152,0.8028252672899128,0.1707859240326773,0.0,0.0,0.0
20080318,0.2521415642438025,0.3418339867479991,0.511851578684236,0.42094346092557605,0.5298822852591053,0.26473059620456074,0.31518119119834637,0.2960148385671097,0.12887750291228703,0.05384315826212238,0.1741081102528026,0.4799891312352896,0.8415082529827302,0.8057090715011278,0.1845903014734184,0.0,0.0,0.0
20080430,0.271967995475244,0.9342284905494946,0.6088323156922971,0.41051015407810415,0.8047196530512901,0.26609011151903755,0.24895094951992736,0.1344592339049034,0.14308304307022224,0.0,0.4674680372474035,0.064493608715727,0.8410510137370688,0.7228104608921716,0.03950018235732523,0.0,0.0,0.0
20080625,0.3871019452857619,0.878327091448827,0.5421605340078558,0.49199847492063137,0.798402442802142,0.25834884602788843,0.19763616869192274,0.3749709669987634,0.1265103218432468,0.020522632035022026,0.5193378849798717,0.0985506408098575,0.9068987695119024,0.7485925313775116,0.08738591855474975,0.0,0.0,0.0
20080805,0.3746565224218382,0.5663664716860604,0.2703303393979294,0.48913440276096326,0.651579855733062,0.13037127048968405,0.2697553271641906,0.24101199403824364,0.10199421884353832,0.01140144070144311,0.4985899458868844,0.07303930948370342,0.9095509693127222,0.5156586264483585,0.23688432779341878,0.0,0.0,0.0
20080916,0.33360264173259413,0.40674123526685624,0.34845646088620164,0.4467877422536766,0.46808204628933053,0.23103573090645851,0.22807331491605976,0.36266755685531454,0.14468145260808757,0.11140756459049728,0.7335531837617923,0.45002739049769996,0.7404504230921732,0.4710500490677135,0.2993399097295202,0.0,0.0,0.0
20081008,0.2845751283719862,0.26698147475481293,0.6632255797088896,0.42401201079104395,0.6122826038854716,0.22563645138493893,0.4261578154280084,0.7793496607723014,0.6338098344547738,0.13901620185458397,0.5493915708063861,0.3919148093308614,0.6021700298770307,0.34429178933595034,0.4886700600986316,0.0,0.0,0.0
20081029,0.24136620760287145,0.3814396833548355,0.5190885038325509,0.4412642733942073,0.697902376421649,0.29914938724856516,0.8197876282286576,1.0,1.0,0.1920329258875657,1.0,0.9999999999999999,0.37956824839442455,0.0,1.0000000000000002,0.0,0.0,0.0
20081216,0.13519708703202718,0.31328832496211034,0.4564089110209658,0.3219859412678329,0.0,1.0,1.0,0.21512254982627216,0.44614901626348136,0.30131074273813496,0.38570778917554566,0.3612633459317293,0.0,1.0,0.9919402386934856,0.0,0.0,0.0
